,Data,Estacao,Poluente,Valor
35538,16/05/2022,Congonhas,NO2,57.21
35539,16/05/2022,Congonhas,SO2,1.42
35540,16/05/2022,Ibirapuera,CO,296.32
35541,16/05/2022,Ibirapuera,MP2.5,9.58
35542,16/05/2022,Ibirapuera,NO2,20.17
35543,16/05/2022,Ibirapuera,O3,34.92
35544,16/05/2022,Interlagos,MP10,11.95
35545,16/05/2022,Interlagos,O3,25.71
35546,16/05/2022,Interlagos,SO2,0.18
35547,16/05/2022,Itaim Paulista,MP10,16.21
35548,16/05/2022,Itaim Paulista,MP2.5,10.46
35549,16/05/2022,Itaim Paulista,NO2,21.65
35550,16/05/2022,Itaim Paulista,O3,41.09
35551,16/05/2022,Itaquera,O3,35.09
35552,16/05/2022,Mooca,CO,332.71
35553,16/05/2022,Mooca,MP2.5,9.67
35554,16/05/2022,Mooca,O3,35.92
35555,16/05/2022,Parque Dom Pedro II,CO,385.64
35556,16/05/2022,Parque Dom Pedro II,MP10,19.62
35557,16/05/2022,Parque Dom Pedro II,MP2.5,9.67
35558,16/05/2022,Parque Dom Pedro II,NO2,29.3
35559,16/05/2022,Parque Dom Pedro II,O3,28.7
35560,16/05/2022,Pinheiros,CO,663.53
35561,16/05/2022,Pinheiros,MP10,19.83
35562,16/05/2022,Santana,MP2.5,10.38
35563,16/05/2022,Santana,O3,30.54
35564,16/05/2022,Santo Amaro,CO,667.23
35565,16/05/2022,Santo Amaro,MP10,13.08
35566,17/05/2022,Cerqueira César,CO,575.01
35567,17/05/2022,Cerqueira César,FMC,15.0
35568,17/05/2022,Cerqueira César,MP10,21.42
35569,17/05/2022,Cerqueira César,MP2.5,9.0
35570,17/05/2022,Cerqueira César,NO2,30.0
35571,17/05/2022,Cerqueira César,PTS,65.0
35572,17/05/2022,Cerqueira César,SO2,1.09
35573,17/05/2022,Congonhas,CO,857.77
35574,17/05/2022,Congonhas,MP10,21.58
35575,17/05/2022,Congonhas,MP2.5,11.12
35576,17/05/2022,Congonhas,NO2,51.58
35577,17/05/2022,Congonhas,SO2,1.17
35578,17/05/2022,Ibirapuera,CO,192.35
35579,17/05/2022,Ibirapuera,FMC,6.0
35580,17/05/2022,Ibirapuera,MP2.5,9.58
35581,17/05/2022,Ibirapuera,NO2,19.88
35582,17/05/2022,Ibirapuera,O3,36.67
35583,17/05/2022,Interlagos,MP10,16.64
35584,17/05/2022,Interlagos,O3,34.05
35585,17/05/2022,Itaim Paulista,MP10,21.38
35586,17/05/2022,Itaim Paulista,MP2.5,7.92
35587,17/05/2022,Itaim Paulista,NO2,24.57
35588,17/05/2022,Itaim Paulista,O3,40.83
35589,17/05/2022,Itaquera,O3,35.52
35590,17/05/2022,Mooca,CO,301.52
35591,17/05/2022,Mooca,MP2.5,10.21
35592,17/05/2022,Mooca,O3,39.62
35593,17/05/2022,Parque Dom Pedro II,CO,386.78
35594,17/05/2022,Parque Dom Pedro II,MP10,22.12
35595,17/05/2022,Parque Dom Pedro II,MP2.5,9.75
35596,17/05/2022,Parque Dom Pedro II,NO2,28.61
35597,17/05/2022,Parque Dom Pedro II,O3,31.83
35598,17/05/2022,Perus,MP10,23.43
35599,17/05/2022,Perus,MP2.5,12.43
35600,17/05/2022,Perus,O3,37.29
35601,17/05/2022,Pinheiros,CO,635.17
35602,17/05/2022,Pinheiros,FMC,10.0
35603,17/05/2022,Pinheiros,MP10,21.05
35604,17/05/2022,Pinheiros,PTS,59.0
35605,17/05/2022,Santana,MP2.5,8.71
35606,17/05/2022,Santana,O3,35.04
35607,17/05/2022,Santo Amaro,CO,585.86
35608,17/05/2022,Santo Amaro,MP10,20.96
35609,17/05/2022,Santo Amaro,MP2.5,7.0
35610,17/05/2022,Santo Amaro,PTS,56.0
35611,18/05/2022,Cerqueira César,CO,576.3
35612,18/05/2022,Cerqueira César,MP10,20.08
35613,18/05/2022,Cerqueira César,NO2,24.48
35614,18/05/2022,Cerqueira César,SO2,0.87
35615,18/05/2022,Congonhas,CO,642.55
35616,18/05/2022,Congonhas,MP10,19.55
35617,18/05/2022,Congonhas,MP2.5,7.4
35618,18/05/2022,Congonhas,NO2,34.85
35619,18/05/2022,Congonhas,SO2,0.7
35620,18/05/2022,Ibirapuera,CO,162.2
35621,18/05/2022,Ibirapuera,MP2.5,5.88
35622,18/05/2022,Ibirapuera,NO2,15.3
35623,18/05/2022,Ibirapuera,O3,38.2
35624,18/05/2022,Interlagos,MP10,18.88
35625,18/05/2022,Interlagos,O3,34.74
35626,18/05/2022,Interlagos,SO2,0.0
35627,18/05/2022,Itaim Paulista,MP10,18.54
35628,18/05/2022,Itaim Paulista,MP2.5,7.83
35629,18/05/2022,Itaim Paulista,NO2,17.17
35630,18/05/2022,Itaim Paulista,O3,43.83
35631,18/05/2022,Itaquera,O3,41.43
35632,18/05/2022,Mooca,CO,213.14
35633,18/05/2022,Mooca,MP2.5,8.83
35634,18/05/2022,Mooca,O3,43.42
35635,18/05/2022,Parque Dom Pedro II,CO,202.0
35636,18/05/2022,Parque Dom Pedro II,MP10,18.96
35637,18/05/2022,Parque Dom Pedro II,MP2.5,8.04
35638,18/05/2022,Parque Dom Pedro II,NO2,20.13
35639,18/05/2022,Parque Dom Pedro II,O3,33.04
35640,18/05/2022,Perus,MP10,14.0
35641,18/05/2022,Perus,MP2.5,2.5
35642,18/05/2022,Perus,O3,40.0
35643,18/05/2022,Pinheiros,CO,459.37
35644,18/05/2022,Pinheiros,MP10,18.42
35645,18/05/2022,Santana,MP2.5,14.79
35646,18/05/2022,Santana,O3,33.58
35647,18/05/2022,Santo Amaro,CO,433.97
35648,18/05/2022,Santo Amaro,MP10,23.04
35649,19/05/2022,Cerqueira César,CO,678.08
35650,19/05/2022,Cerqueira César,MP10,22.46
35651,19/05/2022,Cerqueira César,NO2,28.83
35652,19/05/2022,Cerqueira César,SO2,1.09
35653,19/05/2022,Congonhas,CO,1180.08
35654,19/05/2022,Congonhas,MP10,25.67
35655,19/05/2022,Congonhas,MP2.5,14.79
35656,19/05/2022,Congonhas,NO2,48.29
35657,19/05/2022,Congonhas,SO2,1.33
35658,19/05/2022,Ibirapuera,CO,322.31
35659,19/05/2022,Ibirapuera,MP2.5,10.42
35660,19/05/2022,Ibirapuera,NO2,22.92
35661,19/05/2022,Ibirapuera,O3,21.0
35662,19/05/2022,Interlagos,MP10,22.83
35663,19/05/2022,Interlagos,O3,20.27
35664,19/05/2022,Itaim Paulista,MP10,24.92
35665,19/05/2022,Itaim Paulista,MP2.5,16.75
35666,19/05/2022,Itaim Paulista,NO2,29.7
35667,19/05/2022,Itaim Paulista,O3,26.13
35668,19/05/2022,Itaquera,O3,22.04
35669,19/05/2022,Mooca,CO,478.27
35670,19/05/2022,Mooca,MP2.5,10.25
35671,19/05/2022,Mooca,O3,25.88
35672,19/05/2022,Nossa Senhora do Ó,O3,6.14
35673,19/05/2022,Parque Dom Pedro II,CO,417.7
35674,19/05/2022,Parque Dom Pedro II,MP10,22.33
35675,19/05/2022,Parque Dom Pedro II,MP2.5,11.75
35676,19/05/2022,Parque Dom Pedro II,NO2,31.87
35677,19/05/2022,Parque Dom Pedro II,O3,17.17
35678,19/05/2022,Perus,MP10,35.58
35679,19/05/2022,Perus,MP2.5,15.67
35680,19/05/2022,Perus,O3,27.0
35681,19/05/2022,Pinheiros,CO,1071.85
35682,19/05/2022,Pinheiros,MP10,29.79
35683,19/05/2022,Santana,MP2.5,10.12
35684,19/05/2022,Santana,O3,21.58
35685,19/05/2022,Santo Amaro,CO,846.24
35686,19/05/2022,Santo Amaro,MP10,24.62
35687,20/05/2022,Cerqueira César,CO,938.46
35688,20/05/2022,Cerqueira César,MP10,40.29
35689,20/05/2022,Cerqueira César,NO2,38.33
35690,20/05/2022,Cerqueira César,SO2,3.48
35691,20/05/2022,Congonhas,CO,1959.87
35692,20/05/2022,Congonhas,MP10,42.0
35693,20/05/2022,Congonhas,MP2.5,26.46
35694,20/05/2022,Congonhas,NO2,83.71
35695,20/05/2022,Congonhas,SO2,4.79
35696,20/05/2022,Ibirapuera,CO,878.56
35697,20/05/2022,Ibirapuera,MP2.5,23.46
35698,20/05/2022,Ibirapuera,NO2,35.38
35699,20/05/2022,Ibirapuera,O3,27.58
35700,20/05/2022,Interlagos,MP10,36.67
35701,20/05/2022,Interlagos,O3,23.36
35702,20/05/2022,Itaim Paulista,MP10,42.25
35703,20/05/2022,Itaim Paulista,MP2.5,33.12
35704,20/05/2022,Itaim Paulista,NO2,32.17
35705,20/05/2022,Itaim Paulista,O3,36.09
35706,20/05/2022,Itaquera,O3,27.22
35707,20/05/2022,Mooca,CO,1039.72
35708,20/05/2022,Mooca,MP2.5,21.5
35709,20/05/2022,Mooca,O3,31.12
35710,20/05/2022,Nossa Senhora do Ó,MP10,45.3
35711,20/05/2022,Nossa Senhora do Ó,O3,14.42
35712,20/05/2022,Parque Dom Pedro II,CO,1019.83
35713,20/05/2022,Parque Dom Pedro II,MP10,47.12
35714,20/05/2022,Parque Dom Pedro II,MP2.5,24.62
35715,20/05/2022,Parque Dom Pedro II,NO2,59.3
35716,20/05/2022,Parque Dom Pedro II,O3,22.26
35717,20/05/2022,Perus,MP10,43.5
35718,20/05/2022,Perus,MP2.5,20.33
35719,20/05/2022,Perus,O3,33.38
35720,20/05/2022,Pinheiros,CO,1247.66
35721,20/05/2022,Pinheiros,MP10,46.35
35722,20/05/2022,Santana,MP2.5,23.75
35723,20/05/2022,Santana,O3,18.91
35724,20/05/2022,Santo Amaro,CO,1318.18
35725,20/05/2022,Santo Amaro,MP10,37.42
35726,21/05/2022,Capão Redondo,MP10,34.5
35727,21/05/2022,Capão Redondo,O3,27.25
35728,21/05/2022,Cerqueira César,CO,477.37
35729,21/05/2022,Cerqueira César,MP10,28.96
35730,21/05/2022,Cerqueira César,NO2,25.61
35731,21/05/2022,Cerqueira César,SO2,3.13
35732,21/05/2022,Congonhas,CO,1180.08
35733,21/05/2022,Congonhas,MP10,30.33
35734,21/05/2022,Congonhas,MP2.5,19.38
35735,21/05/2022,Congonhas,NO2,67.62
35736,21/05/2022,Congonhas,SO2,2.5
35737,21/05/2022,Ibirapuera,CO,431.48
35738,21/05/2022,Ibirapuera,MP2.5,18.58
35739,21/05/2022,Ibirapuera,NO2,30.21
35740,21/05/2022,Ibirapuera,O3,37.62
35741,21/05/2022,Interlagos,MP10,31.12
35742,21/05/2022,Interlagos,O3,35.91
35743,21/05/2022,Itaim Paulista,MP10,27.21
35744,21/05/2022,Itaim Paulista,MP2.5,19.17
35745,21/05/2022,Itaim Paulista,NO2,20.7
35746,21/05/2022,Itaim Paulista,O3,44.17
35747,21/05/2022,Itaquera,O3,36.35
35748,21/05/2022,Mooca,CO,499.06
35749,21/05/2022,Mooca,MP2.5,16.96
35750,21/05/2022,Mooca,O3,40.88
35751,21/05/2022,Nossa Senhora do Ó,MP10,28.67
35752,21/05/2022,Nossa Senhora do Ó,O3,26.25
35753,21/05/2022,Parque Dom Pedro II,CO,455.67
35754,21/05/2022,Parque Dom Pedro II,MP10,35.12
35755,21/05/2022,Parque Dom Pedro II,MP2.5,17.46
35756,21/05/2022,Parque Dom Pedro II,NO2,43.48
35757,21/05/2022,Parque Dom Pedro II,O3,31.0
35758,21/05/2022,Perus,MP10,36.54
35759,21/05/2022,Perus,MP2.5,19.96
35760,21/05/2022,Perus,O3,37.35
35761,21/05/2022,Pinheiros,CO,578.46
35762,21/05/2022,Pinheiros,MP10,33.12
35763,21/05/2022,Santana,MP2.5,17.96
35764,21/05/2022,Santana,O3,28.0
35765,21/05/2022,Santo Amaro,CO,862.51
35766,21/05/2022,Santo Amaro,MP10,27.0
35767,22/05/2022,Capão Redondo,MP10,23.0
35768,22/05/2022,Capão Redondo,O3,29.0
35769,22/05/2022,Cerqueira César,CO,542.46
35770,22/05/2022,Cerqueira César,MP10,26.21
35771,22/05/2022,Cerqueira César,NO2,26.48
35772,22/05/2022,Cerqueira César,SO2,2.78
35773,22/05/2022,Congonhas,CO,1174.88
35774,22/05/2022,Congonhas,MP10,26.92
35775,22/05/2022,Congonhas,MP2.5,19.29
35776,22/05/2022,Congonhas,NO2,48.5
35777,22/05/2022,Congonhas,SO2,2.29
35778,22/05/2022,Ibirapuera,CO,504.26
35779,22/05/2022,Ibirapuera,MP2.5,19.58
35780,22/05/2022,Ibirapuera,NO2,24.12
35781,22/05/2022,Ibirapuera,O3,42.0
35782,22/05/2022,Interlagos,MP10,27.12
35783,22/05/2022,Interlagos,O3,37.85
35784,22/05/2022,Itaim Paulista,MP10,29.38
35785,22/05/2022,Itaim Paulista,MP2.5,21.29
35786,22/05/2022,Itaim Paulista,NO2,23.91
35787,22/05/2022,Itaim Paulista,O3,38.43
35788,22/05/2022,Itaquera,O3,41.91
35789,22/05/2022,Mooca,CO,514.66
35790,22/05/2022,Mooca,MP2.5,17.04
35791,22/05/2022,Mooca,O3,45.0
35792,22/05/2022,Nossa Senhora do Ó,MP10,30.33
35793,22/05/2022,Nossa Senhora do Ó,O3,29.62
35794,22/05/2022,Parque Dom Pedro II,CO,520.76
35795,22/05/2022,Parque Dom Pedro II,MP10,32.92
35796,22/05/2022,Parque Dom Pedro II,MP2.5,19.12
35797,22/05/2022,Parque Dom Pedro II,NO2,30.22
35798,22/05/2022,Parque Dom Pedro II,O3,39.65
35799,22/05/2022,Perus,MP10,32.5
35800,22/05/2022,Perus,MP2.5,20.21
35801,22/05/2022,Perus,O3,42.42
35802,22/05/2022,Pinheiros,CO,833.66
35803,22/05/2022,Pinheiros,MP10,30.96
35804,22/05/2022,Santana,MP2.5,20.75
35805,22/05/2022,Santana,O3,28.21
35806,22/05/2022,Santo Amaro,CO,933.03
35807,22/05/2022,Santo Amaro,MP10,24.96
35808,23/05/2022,Cerqueira César,CO,797.42
35809,23/05/2022,Cerqueira César,MP10,37.88
35810,23/05/2022,Cerqueira César,MP2.5,23.0
35811,23/05/2022,Cerqueira César,NO2,57.04
35812,23/05/2022,Cerqueira César,PTS,79.0
35813,23/05/2022,Cerqueira César,SO2,5.39
35814,23/05/2022,Congonhas,CO,1330.84
35815,23/05/2022,Congonhas,MP10,39.96
35816,23/05/2022,Congonhas,MP2.5,22.83
35817,23/05/2022,Congonhas,NO2,76.96
35818,23/05/2022,Congonhas,SO2,3.71
35819,23/05/2022,Ibirapuera,CO,597.84
35820,23/05/2022,Ibirapuera,MP2.5,22.67
35821,23/05/2022,Ibirapuera,NO2,41.67
35822,23/05/2022,Ibirapuera,O3,33.58
35823,23/05/2022,Interlagos,MP10,38.58
35824,23/05/2022,Interlagos,O3,30.68
35825,23/05/2022,Itaim Paulista,MP10,44.08
35826,23/05/2022,Itaim Paulista,MP2.5,30.42
35827,23/05/2022,Itaim Paulista,NO2,35.78
35828,23/05/2022,Itaim Paulista,O3,31.65
35829,23/05/2022,Itaquera,O3,32.38
35830,23/05/2022,Mooca,CO,722.6
35831,23/05/2022,Mooca,MP2.5,21.46
35832,23/05/2022,Mooca,O3,34.58
35833,23/05/2022,Nossa Senhora do Ó,MP10,42.17
35834,23/05/2022,Nossa Senhora do Ó,O3,22.88
35835,23/05/2022,Parque Dom Pedro II,CO,813.69
35836,23/05/2022,Parque Dom Pedro II,MP10,45.12
35837,23/05/2022,Parque Dom Pedro II,MP2.5,28.12
35838,23/05/2022,Parque Dom Pedro II,NO2,59.22
35839,23/05/2022,Parque Dom Pedro II,O3,25.04
35840,23/05/2022,Perus,MP10,57.67
35841,23/05/2022,Perus,MP2.5,29.17
35842,23/05/2022,Perus,O3,36.21
35843,23/05/2022,Pinheiros,CO,1117.22
35844,23/05/2022,Pinheiros,FMC,29.0
35845,23/05/2022,Pinheiros,MP10,43.96
35846,23/05/2022,Pinheiros,PTS,73.0
35847,23/05/2022,Santana,MP2.5,32.54
35848,23/05/2022,Santana,O3,19.79
35849,23/05/2022,Santo Amaro,CO,1204.26
35850,23/05/2022,Santo Amaro,MP10,35.5
35851,23/05/2022,Santo Amaro,MP2.5,24.0
35852,23/05/2022,Santo Amaro,PTS,67.0
35853,24/05/2022,Capão Redondo,MP10,49.6
35854,24/05/2022,Capão Redondo,O3,50.13
35855,24/05/2022,Cerqueira César,CO,867.94
35856,24/05/2022,Cerqueira César,MP10,44.71
35857,24/05/2022,Cerqueira César,NO2,53.43
35858,24/05/2022,Cerqueira César,SO2,6.17
35859,24/05/2022,Congonhas,CO,1258.06
35860,24/05/2022,Congonhas,MP10,37.88
35861,24/05/2022,Congonhas,MP2.5,21.38
35862,24/05/2022,Congonhas,NO2,80.67
35863,24/05/2022,Congonhas,SO2,4.33
35864,24/05/2022,Ibirapuera,CO,551.05
35865,24/05/2022,Ibirapuera,MP2.5,23.21
35866,24/05/2022,Ibirapuera,NO2,41.0
35867,24/05/2022,Ibirapuera,O3,43.67
35868,24/05/2022,Interlagos,MP10,41.79
35869,24/05/2022,Interlagos,O3,39.77
35870,24/05/2022,Itaim Paulista,MP10,42.17
35871,24/05/2022,Itaim Paulista,MP2.5,27.25
35872,24/05/2022,Itaim Paulista,NO2,42.39
35873,24/05/2022,Itaim Paulista,O3,34.7
35874,24/05/2022,Itaquera,O3,42.35
35875,24/05/2022,Mooca,CO,613.43
35876,24/05/2022,Mooca,MP2.5,21.0
35877,24/05/2022,Mooca,O3,44.29
35878,24/05/2022,Nossa Senhora do Ó,MP10,39.04
35879,24/05/2022,Nossa Senhora do Ó,O3,24.54
35880,24/05/2022,Parque Dom Pedro II,CO,721.47
35881,24/05/2022,Parque Dom Pedro II,MP10,50.62
35882,24/05/2022,Parque Dom Pedro II,MP2.5,26.08
35883,24/05/2022,Parque Dom Pedro II,NO2,63.3
35884,24/05/2022,Parque Dom Pedro II,O3,29.0
35885,24/05/2022,Perus,MP10,59.62
35886,24/05/2022,Perus,MP2.5,29.71
35887,24/05/2022,Perus,O3,42.67
35888,24/05/2022,Pinheiros,CO,1008.98
35889,24/05/2022,Pinheiros,MP10,44.29
35890,24/05/2022,Santana,MP2.5,30.88
35891,24/05/2022,Santana,O3,21.88
35892,24/05/2022,Santo Amaro,CO,1247.66
35893,24/05/2022,Santo Amaro,MP10,40.92
35894,25/05/2022,Capão Redondo,MP10,38.27
35895,25/05/2022,Capão Redondo,O3,29.73
35896,25/05/2022,Cerqueira César,CO,829.97
35897,25/05/2022,Cerqueira César,MP10,36.88
35898,25/05/2022,Cerqueira César,NO2,48.91
35899,25/05/2022,Cerqueira César,SO2,3.3
35900,25/05/2022,Congonhas,CO,1320.44
35901,25/05/2022,Congonhas,MP10,36.33
35902,25/05/2022,Congonhas,MP2.5,20.25
35903,25/05/2022,Congonhas,NO2,75.83
35904,25/05/2022,Congonhas,SO2,3.92
35905,25/05/2022,Ibirapuera,CO,675.82
35906,25/05/2022,Ibirapuera,MP2.5,22.38
35907,25/05/2022,Ibirapuera,NO2,43.25
35908,25/05/2022,Ibirapuera,O3,33.5
35909,25/05/2022,Interlagos,MP10,39.58
35910,25/05/2022,Interlagos,O3,34.52
35911,25/05/2022,Itaim Paulista,MP10,41.21
35912,25/05/2022,Itaim Paulista,MP2.5,26.92
35913,25/05/2022,Itaim Paulista,NO2,41.96
35914,25/05/2022,Itaim Paulista,O3,31.87
35915,25/05/2022,Itaquera,O3,33.48
35916,25/05/2022,Mooca,CO,727.8
35917,25/05/2022,Mooca,MP2.5,21.96
35918,25/05/2022,Mooca,O3,32.79
35919,25/05/2022,Nossa Senhora do Ó,MP10,27.88
35920,25/05/2022,Nossa Senhora do Ó,O3,26.29
35921,25/05/2022,Parque Dom Pedro II,CO,737.75
35922,25/05/2022,Parque Dom Pedro II,MP10,46.62
35923,25/05/2022,Parque Dom Pedro II,MP2.5,23.5
35924,25/05/2022,Parque Dom Pedro II,NO2,61.3
35925,25/05/2022,Parque Dom Pedro II,O3,24.74
35926,25/05/2022,Perus,MP10,44.12
35927,25/05/2022,Perus,MP2.5,26.54
35928,25/05/2022,Perus,O3,37.62
35929,25/05/2022,Pinheiros,CO,1467.49
35930,25/05/2022,Pinheiros,MP10,40.29
35931,25/05/2022,Pinheiros,MP2.5,19.22
35932,25/05/2022,Pinheiros,NO2,102.0
35933,25/05/2022,Santana,MP2.5,21.96
35934,25/05/2022,Santana,O3,20.96
35935,25/05/2022,Santo Amaro,CO,1187.99
35936,25/05/2022,Santo Amaro,MP10,39.88
35937,26/05/2022,Capão Redondo,MP10,44.14
35938,26/05/2022,Capão Redondo,O3,25.05
35939,26/05/2022,Cerqueira César,CO,851.66
35940,26/05/2022,Cerqueira César,MP10,39.33
35941,26/05/2022,Cerqueira César,NO2,40.78
35942,26/05/2022,Cerqueira César,SO2,4.09
35943,26/05/2022,Congonhas,CO,1647.95
35944,26/05/2022,Congonhas,MP10,37.79
35945,26/05/2022,Congonhas,MP2.5,22.88
35946,26/05/2022,Congonhas,NO2,80.04
35947,26/05/2022,Congonhas,SO2,4.46
35948,26/05/2022,Ibirapuera,CO,738.2
35949,26/05/2022,Ibirapuera,MP2.5,26.29
35950,26/05/2022,Ibirapuera,NO2,41.42
35951,26/05/2022,Ibirapuera,O3,28.0
35952,26/05/2022,Interlagos,MP10,43.0
35953,26/05/2022,Interlagos,O3,25.14
35954,26/05/2022,Itaim Paulista,MP10,32.25
35955,26/05/2022,Itaim Paulista,MP2.5,20.12
35956,26/05/2022,Itaim Paulista,NO2,33.96
35957,26/05/2022,Itaim Paulista,O3,27.91
35958,26/05/2022,Itaquera,O3,29.91
35959,26/05/2022,Mooca,CO,696.61
35960,26/05/2022,Mooca,MP2.5,21.04
35961,26/05/2022,Mooca,O3,29.5
35962,26/05/2022,Nossa Senhora do Ó,MP10,40.46
35963,26/05/2022,Nossa Senhora do Ó,O3,17.08
35964,26/05/2022,Parque Dom Pedro II,CO,705.2
35965,26/05/2022,Parque Dom Pedro II,MP10,46.54
35966,26/05/2022,Parque Dom Pedro II,MP2.5,22.88
35967,26/05/2022,Parque Dom Pedro II,NO2,53.48
35968,26/05/2022,Parque Dom Pedro II,O3,20.87
35969,26/05/2022,Perus,MP10,40.79
35970,26/05/2022,Perus,MP2.5,25.08
35971,26/05/2022,Perus,O3,33.62
35972,26/05/2022,Pinheiros,CO,1844.37
35973,26/05/2022,Pinheiros,MP10,55.79
35974,26/05/2022,Pinheiros,MP2.5,41.46
35975,26/05/2022,Pinheiros,NO2,86.83
35976,26/05/2022,Santana,MP2.5,30.54
35977,26/05/2022,Santana,O3,16.88
35978,26/05/2022,Santo Amaro,CO,1367.0
35979,26/05/2022,Santo Amaro,MP10,45.04
35980,27/05/2022,Capão Redondo,MP10,40.32
35981,27/05/2022,Capão Redondo,O3,27.81
35982,27/05/2022,Cerqueira César,CO,943.88
35983,27/05/2022,Cerqueira César,MP10,31.92
35984,27/05/2022,Cerqueira César,NO2,53.83
35985,27/05/2022,Cerqueira César,SO2,3.3
35986,27/05/2022,Congonhas,CO,1492.0
35987,27/05/2022,Congonhas,MP10,32.12
35988,27/05/2022,Congonhas,MP2.5,18.42
35989,27/05/2022,Congonhas,NO2,77.92
35990,27/05/2022,Congonhas,SO2,3.42
35991,27/05/2022,Ibirapuera,CO,493.87
35992,27/05/2022,Ibirapuera,MP2.5,15.62
35993,27/05/2022,Ibirapuera,NO2,37.71
35994,27/05/2022,Ibirapuera,O3,33.67
35995,27/05/2022,Interlagos,MP10,32.58
35996,27/05/2022,Interlagos,O3,33.38
35997,27/05/2022,Itaim Paulista,MP10,35.64
35998,27/05/2022,Itaim Paulista,MP2.5,21.23
35999,27/05/2022,Itaim Paulista,NO2,40.57
36000,27/05/2022,Itaim Paulista,O3,29.35
36001,27/05/2022,Itaquera,O3,29.83
36002,27/05/2022,Mooca,CO,681.02
36003,27/05/2022,Mooca,MP2.5,15.04
36004,27/05/2022,Mooca,O3,30.96
36005,27/05/2022,Nossa Senhora do Ó,MP10,33.25
36006,27/05/2022,Nossa Senhora do Ó,O3,22.29
36007,27/05/2022,Parque Dom Pedro II,CO,694.35
36008,27/05/2022,Parque Dom Pedro II,MP10,35.67
36009,27/05/2022,Parque Dom Pedro II,MP2.5,17.54
36010,27/05/2022,Parque Dom Pedro II,NO2,56.83
36011,27/05/2022,Parque Dom Pedro II,O3,22.09
36012,27/05/2022,Perus,MP10,47.88
36013,27/05/2022,Perus,MP2.5,25.92
36014,27/05/2022,Perus,O3,33.25
36015,27/05/2022,Pinheiros,CO,1291.06
36016,27/05/2022,Pinheiros,MP10,35.88
36017,27/05/2022,Pinheiros,MP2.5,19.83
36018,27/05/2022,Pinheiros,NO2,70.87
36019,27/05/2022,Santana,MP2.5,18.83
36020,27/05/2022,Santana,O3,21.92
36021,27/05/2022,Santo Amaro,CO,1269.36
36022,27/05/2022,Santo Amaro,MP10,37.42
36023,28/05/2022,Capão Redondo,MP10,45.56
36024,28/05/2022,Capão Redondo,O3,35.94
36025,28/05/2022,Cerqueira César,CO,1019.83
36026,28/05/2022,Cerqueira César,MP10,40.54
36027,28/05/2022,Cerqueira César,NO2,84.0
36028,28/05/2022,Cerqueira César,SO2,2.7
36029,28/05/2022,Congonhas,CO,2471.56
36030,28/05/2022,Congonhas,MP10,48.14
36031,28/05/2022,Congonhas,MP2.5,29.67
36032,28/05/2022,Congonhas,NO2,86.33
36033,28/05/2022,Congonhas,SO2,3.76
36034,28/05/2022,Ibirapuera,CO,1034.52
36035,28/05/2022,Ibirapuera,MP2.5,26.21
36036,28/05/2022,Ibirapuera,NO2,41.0
36037,28/05/2022,Ibirapuera,O3,31.38
36038,28/05/2022,Interlagos,MP10,55.5
36039,28/05/2022,Interlagos,O3,30.52
36040,28/05/2022,Itaim Paulista,NO2,32.81
36041,28/05/2022,Itaim Paulista,O3,31.06
36042,28/05/2022,Itaquera,O3,29.52
36043,28/05/2022,Mooca,CO,1112.5
36044,28/05/2022,Mooca,MP2.5,26.33
36045,28/05/2022,Mooca,O3,30.42
36046,28/05/2022,Nossa Senhora do Ó,MP10,45.17
36047,28/05/2022,Nossa Senhora do Ó,O3,22.92
36048,28/05/2022,Parque Dom Pedro II,CO,1150.02
36049,28/05/2022,Parque Dom Pedro II,MP10,55.79
36050,28/05/2022,Parque Dom Pedro II,MP2.5,32.42
36051,28/05/2022,Parque Dom Pedro II,NO2,54.83
36052,28/05/2022,Parque Dom Pedro II,O3,24.83
36053,28/05/2022,Perus,MP10,39.58
36054,28/05/2022,Perus,MP2.5,22.83
36055,28/05/2022,Perus,O3,35.46
36056,28/05/2022,Pinheiros,CO,1942.01
36057,28/05/2022,Pinheiros,MP10,52.12
36058,28/05/2022,Pinheiros,MP2.5,31.46
36059,28/05/2022,Pinheiros,NO2,70.43
36060,28/05/2022,Santana,MP2.5,30.29
36061,28/05/2022,Santana,O3,21.88
36062,28/05/2022,Santo Amaro,CO,1844.37
36063,28/05/2022,Santo Amaro,MP10,59.92
36064,29/05/2022,Capão Redondo,MP10,42.38
36065,29/05/2022,Capão Redondo,O3,41.22
36066,29/05/2022,Cerqueira César,CO,645.53
36067,29/05/2022,Cerqueira César,FMC,12.0
36068,29/05/2022,Cerqueira César,MP10,32.75
36069,29/05/2022,Cerqueira César,MP2.5,14.0
36070,29/05/2022,Cerqueira César,NO2,19.13
36071,29/05/2022,Cerqueira César,PTS,75.0
36072,29/05/2022,Cerqueira César,SO2,2.04
36073,29/05/2022,Congonhas,CO,1190.48
36074,29/05/2022,Congonhas,MP10,29.38
36075,29/05/2022,Congonhas,MP2.5,14.21
36076,29/05/2022,Congonhas,NO2,43.75
36077,29/05/2022,Congonhas,SO2,1.75
36078,29/05/2022,Ibirapuera,CO,410.69
36079,29/05/2022,Ibirapuera,FMC,10.0
36080,29/05/2022,Ibirapuera,MP2.5,18.25
36081,29/05/2022,Ibirapuera,NO2,22.38
36082,29/05/2022,Ibirapuera,O3,46.58
